data/ar-tracking/train/frame-0061.png;33.2779;64.5647;58.2656;60.4222;54.0975;35.3205;28.9927;39.5527
data/ar-tracking/train/frame-0062.png;26.9922;64.5307;51.9189;60.4281;47.7139;35.3017;22.6418;39.553
data/ar-tracking/train/frame-0063.png;28.1756;63.7745;51.8209;59.914;47.8231;36.0265;24.021;40.0747
data/ar-tracking/train/frame-0064.png;22.233;63.7386;45.784;59.9222;41.7271;36.015;17.9949;40.0721
data/ar-tracking/train/frame-0065.png;22.2835;63.7002;45.778;59.9317;41.7093;36.0061;18.0088;40.0683
data/ar-tracking/train/frame-0066.png;17.9552;63.0166;40.2227;59.469;36.2747;36.6744;13.7993;40.5361
data/ar-tracking/train/frame-0067.png;18.0114;62.9766;40.2136;59.4805;36.2473;36.6719;13.8156;40.5296
data/ar-tracking/train/frame-0068.png;14.0896;62.3547;35.158;59.0615;31.288;37.2865;9.99281;40.9524
data/ar-tracking/train/frame-0069.png;14.1502;62.3131;35.1461;59.0748;31.2526;37.2899;10.0111;40.9437
data/ar-tracking/train/frame-0070.png;14.182;56.8889;35.1558;53.5807;31.2354;31.7153;9.98485;35.4522
data/ar-tracking/train/frame-0071.png;12.5407;57.1859;34.4593;53.7488;30.3069;30.83;8.0513;34.7492
data/ar-tracking/train/frame-0072.png;12.5754;51.5212;34.47;48.0031;30.2879;24.9697;8.02247;28.9855
data/ar-tracking/train/frame-0073.png;10.7796;51.5727;33.706;47.9034;29.2608;23.688;5.88957;27.9193
data/ar-tracking/train/frame-0074.png;10.8175;45.6453;33.7178;41.8821;29.2399;17.5112;5.8577;21.855
data/ar-tracking/train/frame-0075.png;10.8553;45.6259;33.7295;41.8849;29.2189;17.5031;5.82579;21.8376
data/ar-tracking/train/frame-0076.png;8.88612;39.1858;32.8889;35.1347;28.0743;9.2198;3.45755;13.9522
data/ar-tracking/train/frame-0077.png;8.92754;39.1698;32.9018;35.1412;28.051;9.20479;3.4221;13.9296
data/ar-tracking/train/frame-0078.png;13.6522;38.6947;38.846;34.0718;33.3417;6.60815;7.25883;12.108
data/ar-tracking/train/frame-0079.png;13.8251;38.7639;38.9434;33.9397;33.1804;6.49531;7.14434;12.2316
data/ar-tracking/train/frame-0080.png;20.4781;45.31;45.6875;40.4544;39.9672;13.3338;13.7971;19.1224
data/ar-tracking/train/frame-0081.png;20.6451;45.3669;45.779;40.317;39.8116;13.2333;13.6896;19.2528
data/ar-tracking/train/frame-0082.png;27.2771;51.8859;52.5116;46.8211;46.6214;20.1015;20.3551;26.156
data/ar-tracking/train/frame-0083.png;27.4376;51.9303;52.5978;46.6791;46.472;20.0139;20.2542;26.2924
data/ar-tracking/train/frame-0084.png;34.0483;58.4217;59.32;53.1736;53.3055;26.9125;26.9315;33.2068
data/ar-tracking/train/frame-0085.png;34.2024;58.4536;59.4014;53.0278;53.1625;26.8381;26.8366;33.3486
data/ar-tracking/train/frame-0086.png;40.7915;64.9173;66.1144;59.5141;60.0202;33.7678;33.5246;40.2728
data/ar-tracking/train/frame-0087.png;40.9414;64.9653;66.2091;59.4314;59.872;33.691;33.4778;40.3864
data/ar-tracking/train/frame-0088.png;41.5422;64.2544;65.4501;58.8599;59.1882;34.5145;34.3125;41.004
data/ar-tracking/train/frame-0089.png;47.7824;64.3;71.8488;58.7798;65.6767;34.4441;40.6652;41.1111
data/ar-tracking/train/frame-0090.png;48.0225;63.6562;70.8481;58.2662;64.7263;35.1887;41.0897;41.6595
data/ar-tracking/train/frame-0091.png;53.9537;63.6997;76.9486;58.1886;70.8855;35.124;47.1016;41.7608
data/ar-tracking/train/frame-0092.png;54.0854;63.743;77.0385;58.1105;70.7523;35.0599;47.0535;41.8623
data/ar-tracking/train/frame-0093.png;59.5506;63.155;81.5817;57.6495;75.5839;35.741;52.8999;42.3467
data/ar-tracking/train/frame-0094.png;59.6752;63.1962;81.6696;57.5736;75.457;35.682;52.8511;42.4431
data/ar-tracking/train/frame-0095.png;64.6511;62.6584;85.8086;57.1557;79.8418;36.3039;58.1514;42.8779
data/ar-tracking/train/frame-0096.png;64.7698;62.6977;85.8942;57.082;79.7202;36.2493;58.1024;42.9698
data/ar-tracking/train/frame-0097.png;69.9119;62.6065;91.2871;57.1542;85.5888;36.3341;63.6323;42.8721
data/ar-tracking/train/frame-0098.png;69.7786;62.5153;91.1709;57.2226;85.7413;36.4198;63.698;42.7776
data/ar-tracking/train/frame-0099.png;74.9161;62.4242;96.5296;57.2871;91.6151;36.5065;69.263;42.6864
data/ar-tracking/train/frame-0100.png;69.5161;62.3332;90.9325;57.3477;86.0412;36.5939;63.8369;42.5984
data/ar-tracking/train/frame-0101.png;69.3871;62.2425;90.8105;57.4046;86.1883;36.6821;63.9102;42.5136
data/ar-tracking/train/frame-0102.png;63.996;62.152;85.2397;57.4576;80.6036;36.7709;58.4586;42.4322
data/ar-tracking/train/frame-0103.png;63.8715;62.0619;85.124;57.5069;80.7449;36.8602;58.5267;42.354
data/ar-tracking/train/frame-0104.png;58.4881;61.9723;79.5795;57.5526;75.1507;36.95;53.0492;42.2791
data/ar-tracking/train/frame-0105.png;58.3678;61.8831;79.4702;57.5945;75.2867;37.0401;53.1117;42.2075
data/ar-tracking/train/frame-0106.png;52.9936;61.8481;73.9651;57.6521;69.6657;37.095;47.6093;42.1282
data/ar-tracking/train/frame-0107.png;52.8867;61.7552;73.9;57.8012;69.7894;37.1855;47.6903;41.9833
data/ar-tracking/train/frame-0108.png;52.9079;62.1917;74.9523;58.3227;70.9056;36.6428;47.6657;41.4456
data/ar-tracking/train/frame-0109.png;52.799;67.586;74.8802;64.1503;71.0337;42.7667;47.7545;47.1213
data/ar-tracking/train/frame-0110.png;52.8199;68.3146;76.0299;65.0124;72.273;42.4945;47.7359;46.8166
data/ar-tracking/train/frame-0111.png;52.709;73.9541;75.9502;71.135;72.4059;48.9533;47.8331;52.7728
data/ar-tracking/train/frame-0112.png;52.5998;73.8376;75.8682;71.3;72.5374;49.0684;47.9322;52.6136
data/ar-tracking/train/frame-0113.png;52.6168;80.9376;77.1244;78.8553;73.9275;55.8495;47.9284;59.0192
data/ar-tracking/train/frame-0114.png;52.5056;80.8076;77.0339;79.03;74.0642;55.979;48.0367;58.8511
data/ar-tracking/train/frame-0115.png;52.5223;88.6305;78.4202;87.4337;75.6255;63.5842;48.0427;65.9599
data/ar-tracking/train/frame-0116.png;52.4092;88.4851;78.3206;87.619;75.768;63.7307;48.1611;65.7819
data/ar-tracking/train/frame-0117.png;52.6622;90.773;80.0712;89.6083;77.2302;64.4348;47.9261;66.9107
data/ar-tracking/train/frame-0118.png;46.0849;84.2269;73.1648;82.4008;69.5222;56.7272;40.6071;59.9063
data/ar-tracking/train/frame-0119.png;45.9814;86.3943;74.7012;84.1876;70.6637;57.0201;39.8777;60.7355
data/ar-tracking/train/frame-0120.png;39.0088;79.447;67.3762;76.5448;62.4539;48.82;32.0841;53.2772
data/ar-tracking/train/frame-0121.png;38.4558;81.4455;68.6301;78.0621;63.1717;48.5799;30.725;53.7131
data/ar-tracking/train/frame-0122.png;38.5923;74.0459;68.741;69.9294;62.9982;39.8183;30.5822;45.7363
data/ar-tracking/train/frame-0123.png;29.9136;75.8106;61.7143;71.0882;54.5444;38.8815;20.2203;45.6529
data/ar-tracking/train/frame-0124.png;31.3083;66.7757;61.0581;61.5891;54.0493;30.9355;22.0985;37.9568
data/ar-tracking/train/frame-0125.png;23.8786;66.9147;53.2759;61.3704;45.2855;30.8017;13.7448;38.166
data/ar-tracking/train/frame-0126.png;25.5497;66.0447;53.1788;60.4669;45.4404;31.9538;15.9186;39.1178
data/ar-tracking/train/frame-0127.png;18.5522;66.1705;45.8848;60.2597;37.2699;31.8325;8.08531;39.3174
data/ar-tracking/train/frame-0128.png;20.4304;65.3849;46.2199;59.4715;37.9139;32.8508;10.4716;40.1476
data/ar-tracking/train/frame-0129.png;13.8184;72.2376;39.3564;66.2329;30.2601;40.2445;3.09776;47.5874
data/ar-tracking/train/frame-0130.png;15.8512;71.1702;40.0281;65.1568;31.2756;40.7099;5.63542;47.9109
data/ar-tracking/train/frame-0131.png;11.7324;76.3743;34.4822;70.2361;25.3748;47.6947;1.31385;54.8652
data/ar-tracking/train/frame-0132.png;13.7916;81.0786;35.3992;74.8004;26.4056;53.946;3.59201;61.132
data/ar-tracking/train/frame-0133.png;13.9079;86.9537;35.4737;80.527;26.2744;60.166;3.49284;67.4806
data/ar-tracking/train/frame-0134.png;19.8117;87.0442;41.4523;80.3387;32.4494;60.0762;9.56606;67.6685
data/ar-tracking/train/frame-0135.png;15.6713;90.871;36.2202;84.5543;27.3265;65.5703;5.66204;72.6796
data/ar-tracking/train/frame-0136.png;15.6713;90.871;36.2202;84.5543;27.3265;65.5703;5.66204;72.6796
data/ar-tracking/train/frame-0137.png;11.8931;94.3631;31.4545;88.3942;22.6883;70.5446;2.12014;77.226
data/ar-tracking/train/frame-0138.png;17.1728;89.0834;36.8343;83.0143;28.3992;64.8337;7.71829;71.6278
data/ar-tracking/train/frame-0139.png;18.5484;87.4456;37.3961;81.6057;29.375;64.1636;9.59226;70.6692
data/ar-tracking/train/frame-0140.png;23.6069;82.3871;42.5464;76.4553;34.8279;58.7107;14.9423;65.3192
data/ar-tracking/train/frame-0141.png;24.6684;81.0845;42.8514;75.3728;35.4836;58.3342;16.4301;64.6691
data/ar-tracking/train/frame-0142.png;29.5234;76.2295;47.791;70.4332;40.7009;53.1169;21.5531;59.5461
data/ar-tracking/train/frame-0143.png;30.3152;75.2153;47.8779;69.6299;41.0862;52.9878;22.7113;59.1574
data/ar-tracking/train/frame-0144.png;34.9824;70.5481;52.6233;64.8845;46.0873;47.9867;27.6257;54.243
data/ar-tracking/train/frame-0145.png;34.9824;70.5481;52.6233;64.8845;46.0873;47.9867;27.6257;54.243
data/ar-tracking/train/frame-0146.png;34.3784;66.5195;52.7306;60.554;45.9181;42.6824;26.6761;49.3001
data/ar-tracking/train/frame-0147.png;34.3784;66.5195;52.7306;60.554;45.9181;42.6824;26.6761;49.3001
data/ar-tracking/train/frame-0148.png;33.7238;62.1533;52.8471;55.854;45.7338;36.8989;25.6424;43.9191
data/ar-tracking/train/frame-0149.png;33.7238;62.1533;52.8471;55.854;45.7338;36.8989;25.6424;43.9191
data/ar-tracking/train/frame-0150.png;33.0119;62.6849;52.974;56.1149;45.5319;36.2791;24.5127;43.6371
data/ar-tracking/train/frame-0151.png;33.0119;57.4052;52.974;50.735;45.5319;30.5682;24.5127;38.0389
data/ar-tracking/train/frame-0152.png;32.2349;57.7439;53.1127;50.7693;45.31;29.6032;23.2732;37.4572
data/ar-tracking/train/frame-0153.png;32.2349;52.2227;53.1127;45.1384;45.31;23.6087;23.2732;31.5868
data/ar-tracking/train/frame-0154.png;31.3834;52.3292;53.265;44.9005;45.0649;22.2296;21.907;30.6456
data/ar-tracking/train/frame-0155.png;25.7178;46.6221;47.4166;38.9153;38.6211;15.848;15.7382;24.5856
data/ar-tracking/train/frame-0156.png;25.8384;46.7008;47.4724;38.8325;38.4843;15.7754;15.7423;24.6995
data/ar-tracking/train/frame-0157.png;18.6631;40.5325;41.1508;31.916;31.0587;7.16886;7.45205;17.0055
data/ar-tracking/train/frame-0158.png;18.7872;40.6118;41.1924;31.8071;30.9169;7.09936;7.47826;17.1483
data/ar-tracking/train/frame-0159.png;20.1023;60.0719;41.7659;49.031;29.3559;26.1825;7.21255;38.2011
data/ar-tracking/train/frame-0160.png;20.2021;60.1716;41.82;48.862;29.2354;26.1305;7.13791;38.3661
data/ar-tracking/train/frame-0161.png;27.6316;65.649;48.2721;54.7557;36.3847;33.5084;15.3003;45.1821
data/ar-tracking/train/frame-0162.png;27.7394;65.7449;48.3151;54.594;36.2584;33.4551;15.2367;45.3403
data/ar-tracking/train/frame-0163.png;33.7464;65.8376;54.3449;54.4335;42.3114;33.4055;21.2571;45.4974
data/ar-tracking/train/frame-0164.png;33.5865;71.7464;54.3053;60.5724;42.4677;39.6145;21.3016;51.4291
data/ar-tracking/train/frame-0165.png;39.3387;71.7548;60.2555;60.722;48.7874;39.6463;27.4288;51.2787
data/ar-tracking/train/frame-0166.png;38.6282;79.1072;60.7482;67.7443;48.8772;45.6133;26.2814;57.5906
data/ar-tracking/train/frame-0167.png;44.6993;79.1199;67.0104;67.903;55.5101;45.6444;32.734;57.4317
data/ar-tracking/train/frame-0168.png;44.2486;87.2984;67.9022;75.7129;55.9752;52.2699;31.8225;64.4379
data/ar-tracking/train/frame-0169.png;44.0865;87.3169;67.8554;75.8824;56.127;52.2992;31.8795;64.269
data/ar-tracking/train/frame-0170.png;50.5527;96.4706;75.8952;84.6208;63.8796;59.6968;38.0221;72.0903
data/ar-tracking/train/frame-0171.png;50.3906;96.4967;75.8463;84.8032;64.0276;59.7232;38.0843;71.9095
data/ar-tracking/train/frame-0172.png;44.0208;94.5507;67.8085;82.4981;56.0469;58.8979;31.8644;71.0469
data/ar-tracking/train/frame-0173.png;44.1698;94.6825;67.8376;82.3182;55.8767;58.824;31.8045;71.2207
data/ar-tracking/train/frame-0174.png;44.6185;86.1182;66.9328;74.1761;55.4055;51.9249;32.7174;63.8373
data/ar-tracking/train/frame-0175.png;38.4138;86.2226;60.6712;74.0144;48.887;51.8728;26.2414;63.9938
data/ar-tracking/train/frame-0176.png;39.1224;78.4656;60.1668;66.7069;48.7989;45.7022;27.3905;57.3289
data/ar-tracking/train/frame-0177.png;33.2043;78.5469;54.2248;66.562;42.6327;45.6679;21.231;57.4693
data/ar-tracking/train/frame-0178.png;33.3275;72.5675;54.2479;60.4609;42.4972;39.6229;21.178;51.493
data/ar-tracking/train/frame-0179.png;33.473;72.6042;54.2863;60.3188;42.3537;39.5827;21.1376;51.6387
data/ar-tracking/train/frame-0180.png;39.6748;66.5836;60.2808;54.2189;48.2251;33.5286;27.2142;45.6689
data/ar-tracking/train/frame-0181.png;39.8202;66.6185;60.3165;54.0763;48.0816;33.4902;27.1766;45.8151
data/ar-tracking/train/frame-0182.png;46.0206;66.6521;66.308;53.9333;53.9543;33.453;33.2563;45.9616
data/ar-tracking/train/frame-0183.png;46.1658;60.6304;66.3411;47.8332;53.8109;27.3998;33.2214;39.9921
data/ar-tracking/train/frame-0184.png;46.3113;60.6622;66.373;47.6899;53.6671;27.3645;33.1878;40.1391
data/ar-tracking/train/frame-0185.png;52.5097;54.64;72.3602;41.5897;59.5416;21.3118;39.2721;34.1698
data/ar-tracking/train/frame-0186.png;52.655;54.6699;72.3895;41.446;59.3979;21.2782;39.2413;34.3172
data/ar-tracking/train/frame-0187.png;58.8516;48.6473;78.3738;35.3457;65.2739;15.2259;45.3286;28.348
data/ar-tracking/train/frame-0188.png;58.9967;48.6753;78.4005;35.2016;65.1303;15.1942;45.3005;28.4958
data/ar-tracking/train/frame-0189.png;58.415;42.961;77.0769;30.3285;64.5708;11.0885;45.5452;23.6075
data/ar-tracking/train/frame-0190.png;52.5163;42.9427;71.3992;30.4382;58.9813;11.066;39.7546;23.5017
data/ar-tracking/train/frame-0191.png;52.2649;37.7639;70.4364;25.9909;58.7181;7.3241;40.2515;19.0751
data/ar-tracking/train/frame-0192.png;46.6563;37.7478;64.9936;26.0967;53.3617;7.30199;34.7453;18.9734
data/ar-tracking/train/frame-0193.png;46.6779;33.0322;64.337;22.0224;53.3473;3.8781;35.4471;14.9453
data/ar-tracking/train/frame-0194.png;46.5552;38.2398;64.3244;27.3383;53.4795;9.13151;35.4821;20.1304
data/ar-tracking/train/frame-0195.png;41.5813;38.7045;58.7154;28.3814;48.4003;10.8325;31.0671;21.2818
data/ar-tracking/train/frame-0196.png;41.471;43.6728;58.6946;33.4928;48.5204;15.8906;31.1072;26.2338
data/ar-tracking/train/frame-0197.png;36.9146;43.8912;53.5179;34.2581;43.8275;17.2666;27.0573;27.0844
data/ar-tracking/train/frame-0198.png;36.8155;48.6401;53.4903;39.1792;43.9366;22.1445;27.1014;31.8239
data/ar-tracking/train/frame-0199.png;32.0101;48.6501;48.6785;39.1813;39.0761;22.1667;22.238;31.8167
data/ar-tracking/train/frame-0200.png;31.9891;53.4544;48.6769;43.9896;39.0887;27.052;22.2214;36.6603
data/ar-tracking/train/frame-0201.png;27.1668;53.4671;43.873;43.9918;34.2454;27.0713;17.3499;36.653
data/ar-tracking/train/frame-0202.png;27.1405;58.2857;43.8727;48.7938;34.2634;31.9419;17.3318;41.5032
data/ar-tracking/train/frame-0203.png;22.3012;58.3012;39.0767;48.7961;29.4372;31.9583;12.4522;41.4958
data/ar-tracking/train/frame-0204.png;22.2694;63.1342;39.0777;53.5917;29.4604;36.8142;12.4327;46.3525
data/ar-tracking/train/frame-0205.png;17.413;63.1525;34.2894;53.5942;24.6513;36.8279;7.54497;46.345
data/ar-tracking/train/frame-0206.png;22.2064;63.1693;39.0766;53.5984;29.5059;36.843;12.3968;46.3357
data/ar-tracking/train/frame-0207.png;22.1753;68.0212;39.0746;58.386;29.5281;41.68;12.3804;51.2007
data/ar-tracking/train/frame-0208.png;26.9868;68.0409;43.8501;58.3904;34.3644;41.6923;17.2444;51.1912
data/ar-tracking/train/frame-0209.png;22.0229;68.015;39.0384;58.4962;29.6679;41.7276;12.3742;51.0763
data/ar-tracking/train/frame-0210.png;20.7266;68.7407;38.5508;58.9554;28.9461;41.4221;10.7981;51.0021
data/ar-tracking/train/frame-0211.png;15.5494;68.7125;33.5511;59.0644;24.0595;41.4612;5.71115;50.8825
data/ar-tracking/train/frame-0212.png;19.1842;69.4998;37.9788;59.5657;28.289;41.1337;9.09612;50.7967
data/ar-tracking/train/frame-0213.png;19.0523;69.4691;37.9354;59.6779;28.4152;41.1771;9.11254;50.6721
data/ar-tracking/train/frame-0214.png;23.0197;70.3266;42.739;60.2268;33.0252;40.825;12.8272;50.5729
data/ar-tracking/train/frame-0215.png;22.8847;70.2934;42.6847;60.3427;33.1533;40.873;12.8532;50.4427
data/ar-tracking/train/frame-0216.png;27.234;71.2313;47.9147;60.9458;38.1959;40.4931;16.9476;50.3279
data/ar-tracking/train/frame-0217.png;27.0963;71.1954;47.8485;61.0656;38.3251;40.5461;16.9844;50.1917
data/ar-tracking/train/frame-0218.png;31.8871;72.2261;53.5651;61.7308;43.8626;40.1346;21.5192;50.0585
data/ar-tracking/train/frame-0219.png;32.049;72.2464;53.6412;61.5776;43.7243;40.0577;21.4605;50.2267
data/ar-tracking/train/frame-0220.png;32.2115;66.1943;53.7153;55.5251;43.5843;33.9817;21.4051;44.2168
data/ar-tracking/train/frame-0221.png;32.3743;66.2182;53.7875;55.371;43.4426;33.9013;21.3531;44.386
data/ar-tracking/train/frame-0222.png;32.5377;66.2386;53.8575;55.2184;43.2992;33.8245;21.3044;44.5537
data/ar-tracking/train/frame-0223.png;32.7014;60.2187;53.9256;49.1536;43.1543;27.717;21.2591;38.557
data/ar-tracking/train/frame-0224.png;32.8655;60.2427;53.9916;48.9994;43.0078;27.6368;21.2172;38.7261
data/ar-tracking/train/frame-0225.png;33.0298;54.2471;54.0554;42.9235;42.8598;21.5052;21.1786;32.7411
data/ar-tracking/train/frame-0226.png;33.1944;54.2744;54.1172;42.7673;42.7103;21.4217;21.1433;32.912
data/ar-tracking/train/frame-0227.png;33.3592;48.3024;54.1769;36.6792;42.5594;15.2663;21.1115;26.9399
data/ar-tracking/train/frame-0228.png;33.5241;48.3329;54.2344;36.5205;42.4072;15.1798;21.0829;27.1129
data/ar-tracking/train/frame-0229.png;33.3607;42.3058;54.1958;30.7346;42.5611;9.17996;21.1314;20.8221
data/ar-tracking/train/frame-0230.png;33.1972;42.262;54.1561;30.8864;42.7141;9.26839;21.1818;20.6682
data/ar-tracking/train/frame-0231.png;33.0338;36.2056;54.1153;25.0937;42.8664;3.29758;21.2342;14.3854
data/ar-tracking/train/frame-0232.png;32.8704;36.1481;54.0733;25.2417;43.0178;3.39866;21.2884;14.2364
data/ar-tracking/train/frame-0233.png;32.5438;36.0248;53.9859;25.5342;43.3182;3.60744;21.4024;13.9434
data/ar-tracking/train/frame-0234.png;32.3807;35.959;53.9404;25.6786;43.4671;3.71508;21.4622;13.7995
data/ar-tracking/train/frame-0235.png;32.2177;41.9391;53.8938;31.7763;43.6152;9.84712;21.5239;19.7762
data/ar-tracking/train/frame-0236.png;32.0548;41.8755;53.846;31.9208;43.7624;9.95125;21.5874;19.6333
data/ar-tracking/train/frame-0237.png;31.8921;47.8733;53.7971;38.0239;43.9087;16.0645;21.6526;25.6053
data/ar-tracking/train/frame-0238.png;26.8443;42.1462;47.8787;33.0566;38.6076;12.0208;17.2297;20.7973
data/ar-tracking/train/frame-0239.png;26.7051;42.0902;47.8162;33.2044;38.7389;12.0924;17.2615;20.6322
data/ar-tracking/train/frame-0240.png;22.1187;36.8778;42.4442;28.6889;33.9172;8.42069;13.2367;16.2621
